MEP,Part_Anon,Stimulus,Timepoint,MEP_P2P,MEP_AUC,LBase_P2P,LBase_AUC,Target_Error,Angular_Error,Twist_Error,Allow_1st_Trial,Allow_Loc_Error,Allow_MEP,ALLOW,Study_Group,Filter_insuff_data,Filter_sig_dif_base,FILTER
230,4,1,500,2.291259766,61.22879028,1.483459473,115.3530121,0.476,2.185,-0.69,1,1,1,0,100,1,0,0
231,4,4,200,0.456848145,12.65541077,0.817718506,34.80407715,0.513,2.661,-1.78,1,1,1,1,100,1,0,0
232,4,1,200,1.04385376,21.17279053,0.292053223,19.9282074,0.498,2.452,-2.103,1,1,1,1,100,1,0,0
233,4,4,500,0.587310791,11.4515686,0.092315674,11.67434692,0.737,2.613,-2.26,1,1,1,1,100,1,0,0
234,4,4,500,1.330718994,23.39416504,1.499176025,66.23268127,0.18,3.6,-1.583,1,1,1,1,100,1,0,0
235,4,1,200,0.938110352,17.77763367,0.448455811,25.84999084,0.652,3.518,-1.739,1,1,1,1,100,1,0,0
236,4,3,200,1.435852051,25.0642395,1.09375,46.44340515,0.81,4.09,-0.62,1,1,1,1,100,1,0,0
237,4,1,200,0.295715332,5.961608887,0.202941895,15.24009705,0.201,4.187,-0.104,1,1,1,1,100,1,0,0
238,4,3,500,1.615142822,37.60307312,0.620117188,45.84846497,0.404,4.17,0.074,1,1,1,1,100,1,0,0
239,4,1,500,0.406799316,6.973724365,0.17288208,14.65454102,0.784,4.194,-0.545,1,1,1,1,100,1,0,0
240,4,1,500,0.750274658,12.92419434,0.277557373,19.76371765,0.594,4.434,-0.532,1,1,1,1,100,1,0,0
1,5,1,500,2.264862061,37.60421753,1.141662598,59.12628174,0.398,4.538,1.231,0,1,1,0,100,1,0,0
2,5,4,500,0.414733887,11.20056152,0.543823242,28.30543518,0.342,4.059,1.214,1,1,1,1,100,1,0,0
3,5,1,500,1.147003174,16.41548157,0.687255859,29.8651123,0.259,4.277,0.523,1,1,1,1,100,1,0,0
4,5,1,200,2.774658203,37.18002319,1.666564941,64.05899048,0.429,4.459,1.126,1,1,1,1,100,1,0,0
5,5,1,200,2.901000977,36.67449951,1.103668213,51.31446838,0.282,4.347,1.112,1,1,1,1,100,1,0,0
6,5,3,200,1.157836914,15.91918945,0.748291016,31.92321777,0.404,4.393,1.149,1,1,1,1,100,1,0,0
7,5,3,500,0.768585205,15.90171814,0.548400879,29.46220398,0.466,4.588,0.577,1,1,1,1,100,1,0,0
8,5,4,500,0.799102783,13.77357483,0.575408936,29.60464478,0.638,4.374,0.528,1,1,1,1,100,1,0,0
9,5,1,200,0.979919434,15.97579956,0.566711426,33.55262756,0.763,4.271,0.228,1,1,1,1,100,1,0,0
10,5,3,500,0.583190918,12.23266602,0.525817871,32.7999115,0.679,4.335,0.221,1,1,1,1,100,1,0,0
11,5,3,200,0.440368652,8.451766968,0.270080566,17.8729248,0.692,4.469,1.082,1,1,1,1,100,1,0,0
12,5,4,200,0.495910645,8.387680054,0.277557373,22.50671387,0.092,4.461,1.04,1,1,1,1,100,1,0,0
13,5,3,500,1.755371094,23.26530457,0.65032959,32.05970764,0.218,4.714,0.241,1,1,1,1,100,1,0,0
14,5,3,500,0.538787842,13.07617188,0.831451416,40.99815369,0.124,4.727,0.117,1,1,1,1,100,1,0,0
15,5,4,500,0.80291748,14.93110657,0.702819824,41.20567322,0.284,4.859,-0.236,1,1,1,1,100,1,0,0
16,5,1,200,0.867004395,11.83074951,1.503753662,31.6191864,0.285,5.201,0.273,1,1,1,1,100,1,0,0
17,5,1,500,1.339416504,20.03677368,1.848449707,64.08210754,0.344,4.969,0.085,1,1,1,1,100,1,0,0
18,5,1,500,0.652008057,11.40106201,0.765838623,34.34356689,0.477,4.637,0.243,1,1,1,1,100,1,0,0
19,5,1,500,0.874023438,15.09475708,0.694580078,29.65385437,0.444,4.577,0.776,1,1,1,1,100,1,0,0
20,5,4,200,0.948638916,14.66949463,0.338134766,23.19404602,0.469,4.504,1.036,1,1,1,1,100,1,0,0
21,5,3,200,1.033935547,16.381073,0.862426758,35.26733398,0.34,4.753,1.433,1,1,1,1,100,1,0,0
22,5,1,200,1.249389648,19.70932007,1.860198975,50.63194275,0.36,4.455,0.886,1,1,1,1,100,1,0,0
23,5,1,500,0.850830078,17.45048523,1.384887695,67.35244751,0.591,4.278,0.939,1,1,1,1,100,1,0,0
24,5,4,500,0.355224609,7.074661255,0.442962646,20.60195923,0.463,4.186,1.183,1,1,1,1,100,1,0,0
25,5,1,200,1.47644043,30.85708618,1.558227539,69.82704163,0.58,5.118,2.167,1,1,1,1,100,1,0,0
26,5,1,200,1.546173096,30.04981995,1.2840271,49.42909241,0.501,5.508,1.652,1,1,1,1,100,1,0,0
27,5,1,200,0.812530518,14.36706543,0.652923584,31.5209198,0.189,4.537,2.161,1,1,1,1,100,1,0,0
28,5,3,500,1.474761963,18.36151123,0.994720459,54.10751343,0.246,4.178,1.902,1,1,1,1,100,1,0,0
29,5,1,200,2.118225098,42.65861511,0.797119141,47.26158142,0.441,3.837,2.037,1,1,1,1,100,1,0,0
30,5,3,200,0.300598145,6.673049927,0.31539917,20.58616638,0.472,3.557,0.704,1,1,1,1,100,1,0,0
31,5,4,200,3.807067871,69.41291809,2.582244873,102.9284668,0.432,3.95,1.043,0,1,1,0,100,1,0,0
32,5,4,200,0.927124023,13.19801331,0.544433594,33.52272034,0.241,4.296,0.363,1,1,1,1,100,1,0,0
33,5,3,500,0.838165283,14.12330627,0.78918457,34.40406799,0.491,3.838,0.425,1,1,1,1,100,1,0,0
34,5,4,500,0.980529785,13.20526123,0.426177979,23.94439697,0.328,4.692,0.409,1,1,1,1,100,1,0,0
35,5,4,200,3.670959473,43.89625549,1.298370361,45.17036438,0.26,3.346,0.683,1,1,1,1,100,1,0,0
36,5,4,500,0.345153809,6.922225952,0.191497803,14.08912659,0.173,3.403,0.649,1,1,1,1,100,1,0,0
37,5,3,200,0.430450439,9.724731445,0.252685547,20.1285553,0.319,3.302,1.091,1,1,1,1,100,1,0,0
38,5,3,500,2.381591797,40.57235718,1.965942383,104.3383026,0.448,3.544,0.082,1,1,1,1,100,1,0,0
39,5,3,500,1.61026001,24.73991394,1.399688721,48.36151123,0.613,3.072,1,1,1,1,1,100,1,0,0
40,5,1,500,3.724212646,52.36152649,2.828674316,87.0565033,0.203,3.71,0.557,1,1,1,1,100,1,0,0
41,5,4,200,0.910949707,14.41429138,0.762786865,33.29948425,0.034,4.123,0.497,1,1,1,1,100,1,0,0
42,5,3,500,0.986938477,15.28045654,0.483093262,23.75595093,0.139,4.169,0.557,1,1,1,1,100,1,0,0
43,5,4,500,1.50680542,24.36820984,0.794525146,36.75041199,0.165,4.024,0.568,1,1,1,1,100,1,0,0
44,5,3,500,1.505432129,21.02165222,0.468902588,29.8034668,0.21,4.165,0.748,1,1,1,1,100,1,0,0
45,5,1,500,2.564086914,47.12722778,1.174316406,62.15339661,0.162,4.106,1.258,1,1,1,1,100,1,0,0
46,5,3,200,3.200836182,41.98448181,1.026916504,55.09750366,0.332,3.938,1.426,1,1,1,1,100,1,0,0
47,5,1,500,0.660552979,10.97862244,0.67779541,29.05502319,0.262,4.292,0.994,1,1,1,1,100,1,0,0
48,5,1,200,2.413482666,37.41844177,1.36138916,81.57661438,0.349,4.523,0.739,1,1,1,1,100,1,0,0
49,5,3,200,0.765228271,12.5,0.312652588,20.03578186,0.416,4.437,0.528,1,1,1,1,100,1,0,0
50,5,4,200,1.00692749,15.13877869,0.81161499,32.05627441,0.258,0.497,0.4,1,1,1,1,100,1,0,0
51,5,3,500,1.280517578,20.46630859,0.605926514,27.07633972,0.254,0.94,0.636,1,1,1,1,100,1,0,0
52,5,3,500,0.932312012,16.91413879,0.587158203,27.33131409,0.407,0.806,0.784,1,1,1,1,100,1,0,0
53,5,1,500,2.021179199,25.62950134,0.554504395,31.13014221,0.516,2.222,-0.064,1,1,1,1,100,1,0,0
54,5,3,200,0.949249268,13.37471008,0.468597412,23.68370056,0.343,2.605,-0.14,1,1,1,1,100,1,0,0
55,5,4,200,0.704498291,13.65325928,0.420227051,27.19741821,0.79,3.45,-0.816,1,1,1,1,100,1,0,0
56,5,1,500,1.020355225,15.85334778,0.345916748,23.85177612,0.545,4.533,0.773,1,1,1,1,100,1,0,0
57,5,4,200,0.383911133,9.275970459,0.422058105,21.563797,0.685,4.711,0.338,1,1,1,1,100,1,0,0
58,5,4,200,1.248168945,19.83848572,0.873413086,50.00434875,0.347,5.171,-0.022,1,1,1,1,100,1,0,0
59,5,4,200,0.456237793,9.6434021,0.307312012,19.38362122,0.507,4.174,0.157,1,1,1,1,100,1,0,0
60,5,4,200,1.463775635,31.01806641,1.515960693,54.18334961,0.149,3.752,-0.472,1,1,1,1,100,1,0,0
61,5,3,500,0.820465088,13.41026306,0.459442139,29.14993286,0.522,3.927,0.038,0,1,1,0,100,1,0,0
62,5,3,200,2.81463623,47.64411926,1.705932617,92.46170044,0.68,3.908,1.252,1,1,1,1,100,1,0,0
63,5,1,200,1.912841797,20.62423706,1.504821777,68.32359314,0.546,3.802,0.991,1,1,1,1,100,1,0,0
64,5,3,500,1.575775146,26.47071838,0.473632813,33.92570496,0.483,3.936,0.19,1,1,1,1,100,1,0,0
65,5,1,500,1.70135498,30.04005432,0.629119873,38.28735352,0.092,3.727,0.342,1,1,1,1,100,1,0,0
66,5,3,200,0.911560059,13.15254211,0.660705566,32.37297058,0.407,4.266,-0.434,1,1,1,1,100,1,0,0
67,5,1,200,1.990356445,27.66914368,1.581573486,67.53334045,0.585,4.507,0.401,1,1,1,1,100,1,0,0
68,5,4,200,0.397186279,8.174514771,0.545349121,25.15129089,0.631,4.427,0.627,1,1,1,1,100,1,0,0
69,5,4,500,0.692596436,12.03666687,0.627593994,29.69291687,0.493,4.37,1.138,1,1,1,1,100,1,0,0
70,5,3,200,1.181030273,20.63041687,1.526031494,57.99057007,0.215,4.189,1.092,1,1,1,1,100,1,0,0
71,5,3,500,0.939788818,17.57507324,0.974731445,47.78671265,0.485,4.1,1.298,1,1,1,1,100,1,0,0
72,5,4,500,0.686035156,11.7540741,0.471801758,29.75158691,0.484,4.458,0.996,1,1,1,1,100,1,0,0
73,5,1,200,0.903167725,19.34341431,1.080780029,54.30969238,0.206,4.85,0.464,1,1,1,1,100,1,0,0
74,5,3,500,1.52557373,22.66372681,1.637573242,58.2359314,0.28,4.564,1.019,1,1,1,1,100,1,0,0
75,5,4,500,1.41418457,18.79844666,0.858764648,43.13674927,0.735,3.191,-0.34,1,1,1,1,100,1,0,0
76,5,4,200,0.489654541,9.212417603,0.32333374,16.98699951,0.304,3.497,1.349,1,1,1,1,100,1,0,0
77,5,4,500,2.797393799,37.69378662,0.923919678,39.26589966,0.509,3.894,0.248,1,1,1,1,100,1,0,0
78,5,3,200,0.826873779,16.23069763,0.475769043,27.23861694,0.47,4.247,0.144,1,1,1,1,100,1,0,0
79,5,3,500,0.917205811,13.34083557,1.991424561,63.24295044,0.173,4.344,0.783,1,1,1,1,100,1,0,0
80,5,3,200,1.273498535,19.91600037,0.501403809,33.14758301,0.329,3.712,0.665,1,1,1,1,100,1,0,0
81,5,3,200,0.549468994,9.469528198,0.429229736,24.24797058,0.242,3.842,0.905,1,1,1,1,100,1,0,0
82,5,1,200,0.387878418,7.356872559,0.218658447,20.75775146,0.554,3.587,0.925,1,1,1,1,100,1,0,0
83,5,1,500,0.511932373,8.770141602,0.438995361,22.65945435,0.484,3.936,0.777,1,1,1,1,100,1,0,0
84,5,1,200,0.2684021,5.937194824,0.395050049,21.6796875,0.169,4.138,0.783,1,1,1,1,100,1,0,0
85,5,1,500,0.250854492,5.842895508,0.215911865,15.24230957,0.279,4.389,0.735,1,1,1,1,100,1,0,0
86,5,4,200,1.199951172,15.31852722,0.388183594,23.66203308,0.213,3.651,0.247,1,1,1,1,100,1,0,0
87,5,1,200,0.555114746,10.3678894,0.618133545,29.50408936,0.415,3.125,0.805,1,1,1,1,100,1,0,0
88,5,1,200,3.58215332,48.77883911,0.811004639,41.10931396,0.049,3.091,0.641,1,1,1,1,100,1,0,0
89,5,3,200,0.711364746,12.57415771,0.403442383,20.52070618,0.676,3.329,0.013,1,1,1,1,100,1,0,0
90,5,4,200,1.186065674,16.85150146,0.733184814,39.05319214,0.294,3.112,0.682,1,1,1,1,100,1,0,0
91,5,1,200,0.494537354,10.02365112,0.39855957,27.96852112,0.281,3.221,0.89,0,1,1,0,100,1,0,0
92,5,3,200,0.516967773,8.216781616,0.128479004,12.95448303,0.459,3.117,0.982,1,1,1,1,100,1,0,0
93,5,1,500,0.610351563,10.07469177,0.552368164,23.36524963,0.605,2.85,1.248,1,1,1,1,100,1,0,0
94,5,4,500,0.295715332,6.731414795,0.188751221,18.06838989,0.186,3.026,0.872,1,1,1,1,100,1,0,0
95,5,3,200,2.022857666,41.89682007,2.102661133,74.21768188,0.323,2.633,1.075,1,1,1,1,100,1,0,0
96,5,4,500,0.458526611,6.661605835,0.484771729,23.40362549,0.457,2.287,0.694,1,1,1,1,100,1,0,0
97,5,1,200,0.436401367,7.39692688,0.431060791,22.00813293,0.388,2.13,0.905,1,1,1,1,100,1,0,0
98,5,4,500,0.258636475,5.718078613,0.125427246,12.7684021,0.408,2.534,0.11,1,1,1,1,100,1,0,0
99,5,1,200,1.74621582,28.25149536,2.919158936,106.98349,0.337,2.487,0.16,1,1,1,1,100,1,0,0
100,5,1,200,0.589599609,11.05224609,0.547790527,27.498703,0.216,1.665,-0.792,1,1,1,1,100,1,0,0
101,5,4,500,0.041656494,3.149337769,0.038452148,11.30897522,0.168,2.657,-0.783,1,1,0,0,100,1,0,0
102,5,1,200,1.09375,16.54960632,0.623016357,33.5458374,0.49,2.273,0.777,1,1,1,1,100,1,0,0
103,5,4,500,0.659942627,12.58453369,0.256347656,20.64216614,0.364,2.222,0.648,1,1,1,1,100,1,0,0
104,5,1,500,0.231628418,6.183395386,0.178070068,17.35244751,0.685,2.671,0.343,1,1,1,1,100,1,0,0
105,5,4,200,0.176849365,5.215759277,0.074310303,11.71875,0.451,2.11,-0.338,1,1,1,1,100,1,0,0
106,5,1,500,1.748046875,33.54728699,1.267242432,46.97822571,0.419,1.138,0.073,1,1,1,1,100,1,0,0
107,5,4,200,0.070495605,3.318939209,0.041046143,11.60705566,0.289,2.546,-0.129,1,1,1,1,100,1,0,0
108,5,1,500,1.117858887,16.52381897,1.063995361,44.2250061,0.304,2.436,0.032,1,1,1,1,100,1,0,0
109,5,1,500,0.650177002,10.90461731,0.336608887,21.48353577,0.487,2.956,0.033,1,1,1,1,100,1,0,0
110,5,4,500,0.375213623,7.415924072,0.142669678,13.50067139,0.456,2.924,0.209,1,1,1,1,100,1,0,0
111,5,3,200,0.450592041,8.653106689,0.052337646,11.77452087,0.431,2.899,0.328,1,1,1,1,100,1,0,0
112,5,1,200,0.433959961,8.418807983,0.454559326,20.54626465,0.509,3.774,-0.117,1,1,1,1,100,1,0,0
113,5,4,500,0.787506104,12.31948853,0.472106934,20.49751282,0.152,2.84,-1.226,1,1,1,1,100,1,0,0
114,5,4,200,1.941375732,36.45706177,1.694335938,74.42893982,0.219,1.912,0.778,1,1,1,1,100,1,0,0
115,5,1,500,0.403747559,8.416137695,0.335845947,22.49542236,0.366,2.036,0.118,1,1,1,1,100,1,0,0
116,5,1,500,0.601806641,13.542099,0.478973389,26.40937805,0.325,2.476,-0.145,1,1,1,1,100,1,0,0
117,5,3,200,0.433197021,7.386016846,0.961914063,33.21037292,0.437,2.45,-0.197,1,1,1,1,100,1,0,0
118,5,3,500,0.653991699,10.37200928,0.349578857,24.17114258,0.329,2.845,-0.313,1,1,1,1,100,1,0,0
119,5,1,200,0.61126709,12.30384827,0.664825439,33.82499695,0.285,2.956,-0.486,1,1,1,1,100,1,0,0
120,5,1,500,0.219573975,5.581359863,0.078430176,12.11784363,0.527,2.923,0.474,1,1,1,1,100,1,0,0
121,5,3,500,0.554962158,10.76950073,0.455627441,28.1867218,0.368,3.375,0.438,0,1,1,0,100,1,0,0
122,5,3,500,0.444641113,8.95324707,0.138549805,13.21144104,0.337,3.53,0.659,1,1,1,1,100,1,0,0
123,5,3,500,0.837402344,13.7449646,0.266418457,21.36421204,0.266,3.499,0.64,1,1,1,1,100,1,0,0
124,5,1,500,0.146484375,4.426727295,0.115661621,13.48190308,0.313,3.507,0.718,1,1,1,1,100,1,0,0
125,5,4,200,0.965118408,15.60554504,0.527648926,34.66598511,0.406,0.703,0.743,1,1,1,1,100,1,0,0
126,5,1,500,0.972442627,16.99668884,0.541381836,31.62628174,0.524,2.132,-0.052,1,1,1,1,100,1,0,0
127,5,3,500,0.507202148,10.28556824,0.312805176,24.24263,0.421,1.334,-0.741,1,1,1,1,100,1,0,0
128,5,3,200,2.058258057,31.33743286,1.186523438,70.75065613,0.504,1.254,-0.202,1,1,1,1,100,1,0,0
129,5,4,200,1.046600342,17.61062622,0.568695068,30.75927734,0.485,1.686,-0.92,1,1,1,1,100,1,0,0
130,5,4,500,1.202850342,20.94947815,0.967102051,42.7394104,0.374,1.579,0.144,1,1,1,1,100,1,0,0
131,5,1,500,0.723724365,10.52436829,0.270385742,18.94462585,0.181,1.358,-0.312,1,1,1,1,100,1,0,0
132,5,4,500,2.263641357,38.75915527,1.960906982,77.2051239,0.271,1.329,-0.615,1,1,1,1,100,1,0,0
133,5,1,500,1.931762695,32.76832581,1.304931641,48.26759338,0.244,1.342,-0.366,1,1,1,1,100,1,0,0
134,5,4,200,2.43270874,38.41796875,2.299346924,96.62818909,0.403,0.901,0.298,1,1,1,1,100,1,0,0
135,5,3,500,2.357788086,33.2673645,2.530822754,62.87864685,0.951,0.806,0.367,1,1,1,1,100,1,0,0
136,5,4,200,2.969665527,33.35403442,2.649230957,58.57467651,0.254,0.939,0.427,1,1,1,1,100,1,0,0
137,5,1,500,0.439758301,8.034439087,0.542297363,23.81027222,0.251,0.58,0.195,1,1,1,1,100,1,0,0
138,5,3,500,1.18850708,16.4415741,1.427459717,45.24032593,0.064,0.289,0.255,1,1,1,1,100,1,0,0
139,5,4,500,0.291442871,6.614608765,0.122375488,13.83422852,0.132,0.294,0.573,1,1,1,1,100,1,0,0
140,5,4,200,0.818634033,13.56163025,0.86517334,27.87445068,0.033,0.427,-0.174,1,1,1,1,100,1,0,0
141,5,1,200,0.188903809,4.961471558,0.151672363,14.93881226,0.381,0.657,0.197,1,1,1,1,100,1,0,0
142,5,3,200,0.570983887,11.75071716,0.099334717,12.64511108,0.452,1.49,-0.589,1,1,1,1,100,1,0,0
143,5,4,200,1.738128662,26.36634827,3.244476318,84.12284851,0.27,1.065,-0.806,1,1,1,1,100,1,0,0
144,5,3,200,0.372924805,6.980819702,0.383605957,27.53738403,0.241,0.835,-0.841,1,1,1,1,100,1,0,0
145,5,3,200,0.43258667,7.579345703,0.080413818,12.26669312,0.217,0.746,-0.727,1,1,1,1,100,1,0,0
146,5,3,200,0.726623535,14.20692444,0.308837891,22.22389221,0.247,0.779,-0.693,1,1,1,1,100,1,0,0
147,5,4,200,0.405273438,8.860321045,0.26473999,20.10925293,0.232,0.962,0.687,1,1,1,1,100,1,0,0
148,5,3,500,0.663757324,12.14134216,1.644439697,30.12176514,0.088,1.157,-0.039,1,1,1,1,100,1,0,0
149,5,4,200,0.231781006,5.563354492,0.085449219,11.76795959,0.115,0.907,0.071,1,1,1,1,100,1,0,0
150,5,1,500,0.713806152,12.10716248,0.133056641,14.80033875,0.254,2.497,0.956,1,1,1,1,100,1,0,0
151,5,3,200,0.892791748,14.94789124,0.514678955,32.06588745,0.296,1.849,0.269,0,1,1,0,100,1,0,0
152,5,3,200,0.219726563,6.797714233,0.185394287,13.39073181,0.509,2.02,-0.176,1,1,1,1,100,1,0,0
153,5,1,200,0.446472168,8.594436646,0.289306641,20.08995056,0.343,2.134,0.081,1,1,1,1,100,1,0,0
154,5,4,500,0.346374512,7.535400391,0.368041992,22.2000885,0.386,1.987,-0.07,1,1,1,1,100,1,0,0
155,5,3,200,0.448608398,11.47331238,0.259857178,19.66705322,0.369,2.294,0.224,1,1,1,1,100,1,0,0
156,5,1,500,0.969848633,17.72583008,0.911102295,60.03440857,0.381,2.25,0.329,1,1,1,1,100,1,0,0
157,5,1,500,0.924072266,13.38127136,0.43258667,32.22984314,0.974,2.287,0.73,1,1,1,1,100,1,0,0
158,5,4,200,1.228485107,19.03671265,0.601959229,40.27236938,0.13,2.473,0.116,1,1,1,1,100,1,0,0
159,5,1,500,1.544494629,27.05039978,4.185943604,135.2239227,0.345,2.363,0.382,1,1,1,1,100,1,0,0
160,5,3,200,2.141723633,42.52960205,2.090606689,83.67576599,0.473,2.467,0.747,1,1,1,1,100,1,0,0
161,5,4,500,1.307373047,29.87106323,1.188049316,59.83802795,0.429,2.606,0.83,1,1,1,1,100,1,0,0
162,5,3,200,1.279296875,30.73554993,5.321044922,124.2034149,0.32,2.486,0.774,1,1,1,1,100,1,0,0
163,5,4,200,3.847808838,48.88870239,1.316070557,60.20332336,0.354,1.789,0.887,1,1,1,1,100,1,0,0
164,5,4,200,0.922851563,17.96867371,0.718231201,39.67658997,0.644,1.223,0.071,1,1,1,1,100,1,0,0
165,5,4,500,1.856689453,28.01383972,1.426391602,62.04353333,0.239,1.28,0.32,1,1,1,1,100,1,0,0
166,5,3,200,2.096405029,25.27427673,2.166442871,74.55429077,0.24,1.15,0.061,1,1,1,1,100,1,0,0
167,5,1,200,1.942138672,31.31072998,1.189880371,61.96899414,0.11,0.994,0.024,1,1,1,1,100,1,0,0
168,5,3,500,1.716461182,29.42893982,1.073455811,53.22113037,0.234,1.202,0.183,1,1,1,1,100,1,0,0
169,5,3,200,2.940216064,56.03927612,1.535491943,81.4956665,0.653,1.003,0.603,1,1,1,0,100,1,0,0
170,5,3,200,3.038482666,38.28796387,2.111968994,98.28826904,0.48,0.866,0.257,1,1,1,1,100,1,0,0
171,5,3,200,1.892700195,39.35783386,1.636657715,71.02272034,0.239,1.091,-0.047,1,1,1,1,100,1,0,0
172,5,3,500,0.442657471,8.640899658,0.244903564,14.08157349,0.413,1.866,0.343,1,1,1,1,100,1,0,0
173,5,1,500,2.211608887,28.86520386,1.18057251,49.07989502,0.181,2.217,0.082,1,1,1,1,100,1,0,0
174,5,3,500,0.582122803,11.42562866,0.390014648,24.03312683,0.701,1.941,0.488,1,1,1,1,100,1,0,0
175,5,3,500,0.670318604,10.00534058,0.627746582,34.44801331,0.096,3.61,0.414,1,1,1,1,100,1,0,0
176,5,3,500,0.14755249,4.076385498,0.097961426,12.07298279,0.147,2.022,0.938,1,1,1,1,100,1,0,0
177,5,4,500,0.39642334,7.869949341,0.169067383,16.44180298,0.28,3.424,0.259,1,1,1,1,100,1,0,0
178,5,1,200,0.239257813,5.863952637,0.113220215,12.7495575,0.139,2.55,1.26,1,1,1,1,100,1,0,0
179,5,3,200,0.341186523,6.907501221,0.626373291,28.29658508,0.449,2.508,0.799,1,1,1,1,100,1,0,0
180,5,1,200,0.225982666,6.530838013,0.163269043,13.50105286,0.437,2.805,0.834,1,1,1,1,100,1,0,0
181,5,3,500,0.75958252,11.2701416,0.559692383,26.54533386,0.425,3.097,0.489,0,1,1,0,100,1,0,0
182,5,3,500,0.409088135,9.069976807,0.338134766,21.43424988,0.708,3.48,0.883,1,1,1,1,100,1,0,0
183,5,3,200,0.221099854,5.553894043,0.283660889,17.75344849,0.477,3.816,0.693,1,1,1,1,100,1,0,0
184,5,1,200,1.207580566,28.06312561,0.787963867,52.05848694,0.476,3.205,1.66,1,1,1,1,100,1,0,0
185,5,1,500,0.203094482,5.300979614,0.134735107,13.15093994,0.221,3.599,0.614,1,1,1,1,100,1,0,0
186,5,1,500,0.311584473,6.196517944,0.131988525,14.49409485,0.519,3.905,0.577,1,1,1,1,100,1,0,0
187,5,4,200,0.132141113,3.726043701,0.10848999,12.97569275,0.4,3.843,0.854,1,1,1,1,100,1,0,0
188,5,4,200,0.301055908,6.332168579,0.497283936,23.50273132,0.427,3.261,0.969,1,1,1,1,100,1,0,0
189,5,3,500,1.387329102,16.83990479,0.098114014,12.12944031,0.094,3.243,1.065,1,1,1,1,100,1,0,0
190,5,4,200,0.20614624,4.618835449,0.244598389,15.23757935,0.386,3.009,1.252,1,1,1,1,100,1,0,0
191,5,3,500,0.472564697,8.76953125,0.157318115,15.86578369,0.475,3.063,0.923,1,1,1,1,100,1,0,0
192,5,3,200,0.586242676,9.277114868,0.475616455,21.31469727,0.152,2.853,1.145,1,1,1,1,100,1,0,0
193,5,1,500,0.891265869,12.71102905,0.177764893,16.43287659,0.39,2.904,1.252,1,1,1,1,100,1,0,0
194,5,4,500,0.092315674,3.516998291,0.148162842,12.41455078,0.445,3.024,1.706,1,1,1,1,100,1,0,0
195,5,1,200,0.291137695,8.363952637,0.241241455,17.66563416,0.279,2.601,2.047,1,1,1,1,100,1,0,0
196,5,3,500,0.151977539,3.630981445,0.100860596,11.60331726,0.239,2.542,1.957,1,1,1,1,100,1,0,0
197,5,3,200,0.096893311,3.477630615,0.074462891,11.0647583,0.343,2.466,1.932,1,1,1,1,100,1,0,0
198,5,4,200,0.221099854,4.835586548,0.246429443,16.83692932,0.191,2.558,2.22,1,1,1,1,100,1,0,0
199,5,3,500,0.087890625,3.587112427,0.071258545,11.69235229,0.076,2.602,2.221,1,1,1,1,100,1,0,0
200,5,4,500,1.69052124,22.1837616,0.298309326,19.58396912,0.126,2.559,-0.244,1,1,1,1,100,1,0,0
201,5,1,200,1.010284424,20.77583313,2.673034668,82.46910095,0.816,2.3,0.574,1,1,1,1,100,1,0,0
202,5,4,500,0.445251465,11.01081848,0.370178223,19.75883484,0.297,2.466,0.2,1,1,1,1,100,1,0,0
203,5,1,200,0.213928223,6.381988525,0.536346436,30.63819885,0.745,2.671,0.698,1,1,1,1,100,1,0,0
204,5,4,500,3.706970215,50.68183899,3.162384033,103.398819,0.607,2.85,0.182,1,1,1,1,100,1,0,0
205,5,4,200,0.97366333,17.1446228,0.76171875,40.55786133,0.538,2.73,0.565,1,1,1,1,100,1,0,0
206,5,1,200,0.640106201,13.98002625,0.592498779,36.78367615,0.377,3.087,-0.358,1,1,1,1,100,1,0,0
207,5,3,500,0.612945557,10.54840088,0.648956299,31.457901,0.943,2.65,0.806,1,1,1,1,100,1,0,0
208,5,4,500,0.498504639,9.184341431,0.147247314,14.11872864,0.588,2.969,0.057,1,1,1,1,100,1,0,0
209,5,4,500,2.666320801,35.98739624,1.041717529,40.69953918,0.239,2.469,-0.683,1,1,1,1,100,1,0,0
210,5,4,500,0.450592041,8.610305786,0.211181641,15.96496582,0.303,2.416,-0.784,1,1,1,1,100,1,0,0
211,5,4,500,0.383911133,8.363037109,0.816802979,31.83677673,0.154,2.693,-1.194,0,1,1,0,100,1,0,0
212,5,3,500,2.019348145,26.14654541,0.832366943,32.11883545,0.243,2.451,-0.489,1,1,1,1,100,1,0,0
213,5,4,500,0.418548584,8.728561401,0.393981934,22.6889801,0.475,2.264,-0.142,1,1,1,1,100,1,0,0
214,5,1,500,1.388092041,17.59773254,0.68572998,34.20448303,0.203,2.397,-0.712,1,1,1,1,100,1,0,0
215,5,4,500,0.804138184,14.41146851,0.370941162,26.34635925,0.425,2.248,-1.209,1,1,1,1,100,1,0,0
216,5,1,200,0.059204102,3.151397705,0.066223145,11.58584595,0.397,1.945,-1.342,1,1,0,0,100,1,0,0
217,5,4,200,1.053924561,14.36141968,1.011962891,35.47897339,0.24,1.924,0.037,1,1,1,1,100,1,0,0
218,5,1,200,0.368652344,8.181228638,0.335998535,20.83648682,0.789,2.57,0.218,1,1,1,1,100,1,0,0
219,5,4,200,1.371765137,19.89128113,1.784515381,46.03302002,0.211,2.752,0.226,1,1,1,1,100,1,0,0
