MEP,Part_Anon,Stimulus,Timepoint,MEP_P2P,MEP_AUC,SBase_P2P,SBase_AUC,Target_Error,Angular_Error,Twist_Error,Allow_1st_Trial,Allow_Loc_Error,Allow_MEP,ALLOW,Study_Group,Filter_insuff_data,Filter_sig_dif_base,FILTER
193,32,1,500,1.82144165,31.70516968,0.229949951,1.991271973,0.157,1.718,-0.162,1,1,1,1,120,1,1,1
194,32,3,200,0.51651001,9.446868896,0.223236084,3.011779785,0.352,1.214,0.026,1,1,1,1,120,1,1,1
195,32,1,500,0.715026855,16.95205688,0.38269043,4.283828735,0.408,1.636,-0.455,1,1,1,1,120,1,1,1
196,32,1,200,0.410461426,8.641586304,0.201416016,2.174301147,0.716,1.255,-0.101,1,1,1,1,120,1,1,1
197,32,1,500,1.346130371,17.87147522,0.142059326,1.923980713,0.279,2.078,-0.389,1,1,1,1,120,1,1,1
198,32,4,200,0.693206787,14.01397705,0.171661377,2.175674438,0.599,1.55,0.293,1,1,1,1,120,1,1,1
199,32,3,500,0.048370361,3.530502319,0.055541992,1.337890625,0.244,2.889,-0.775,1,1,1,1,120,1,1,1
200,32,1,500,1.358337402,23.70834351,0.366668701,3.478775024,0.042,1.136,-0.979,1,1,1,1,120,1,1,1
201,32,1,200,0.215454102,5.267791748,0.045928955,1.24458313,0.892,0.729,-0.991,1,1,1,1,120,1,1,1
202,32,1,200,0.597229004,13.79989624,0.316009521,3.446655273,0.566,2.467,0.248,1,1,1,1,120,1,1,1
203,32,1,500,0.538482666,14.15565491,0.380096436,3.958740234,0.333,0.889,-0.747,1,1,1,1,120,1,1,1
204,32,4,200,0.849304199,15.2645874,0.314025879,3.812942505,0.278,1.108,-0.935,1,1,1,1,120,1,1,1
205,32,3,500,1.001586914,19.85725403,0.379943848,5.157928467,0.622,1.656,-0.282,1,1,1,1,120,1,1,1
206,32,1,200,0.367126465,9.154281616,0.216827393,3.043746948,0.706,2.103,-0.271,1,1,1,1,120,1,1,1
207,32,3,500,0.447540283,9.541015625,0.208129883,2.113342285,0.418,2.409,-0.102,1,1,1,1,120,1,1,1
208,32,4,200,0.739440918,18.92379761,0.414123535,4.625091553,0.201,1.989,-0.717,1,1,1,1,120,1,1,1
209,32,1,500,2.261352539,37.33039856,0.386047363,4.520492554,0.511,2.703,-0.181,1,1,1,1,120,1,1,1
210,32,1,200,0.584259033,8.565750122,0.128631592,1.865539551,0.262,2.646,0.135,1,1,1,1,120,1,1,1
211,32,4,500,0.61706543,14.3862915,0.283660889,3.340530396,0.492,1.356,0.672,0,1,1,0,120,1,1,0
212,32,1,200,1.265563965,22.63999939,0.634918213,7.124328613,0.79,2.434,0.029,1,1,1,1,120,1,1,1
213,32,3,200,1.084899902,19.22401428,0.224304199,2.496566772,0.181,2.441,0.26,1,1,1,1,120,1,1,1
214,32,1,200,0.063476563,3.842391968,0.048675537,1.29447937,0.258,1.926,0.015,1,1,1,1,120,1,1,1
215,32,4,200,1.313323975,25.19958496,0.581970215,5.645980835,0.154,1.429,0.215,1,1,1,1,120,1,1,1
216,32,3,200,1.841583252,35.23475647,0.430908203,6.232299805,0.094,1.38,0.241,1,1,1,0,120,1,1,0
217,32,4,500,0.452575684,9.324035645,0.086517334,1.557312012,0.31,1.703,0.365,1,1,1,1,120,1,1,1
218,32,1,200,0.453491211,11.09474182,0.356903076,3.798522949,0.591,2.053,0.905,1,1,1,1,120,1,1,1
219,32,4,500,0.612792969,11.45698547,0.22644043,2.47215271,0.522,2.516,0.434,1,1,1,1,120,1,1,1
220,32,1,500,0.55770874,12.47169495,0.269622803,2.273788452,0.421,3.208,0.257,1,1,1,1,120,1,1,1
221,32,3,200,0.801239014,13.29025269,0.187835693,2.22984314,0.199,1.295,-0.383,1,1,1,1,120,1,1,1
222,32,1,200,0.662384033,12.40921021,0.503997803,6.839065552,0.236,1.239,0.099,1,1,1,1,120,1,1,1
223,32,1,200,0.633392334,11.14486694,0.461578369,4.520950317,0.464,1.594,0.053,1,1,1,1,120,1,1,1
224,32,4,500,0.058441162,3.759613037,0.051879883,1.296768188,0.065,1.515,-0.122,1,1,1,1,120,1,1,1
225,32,3,500,0.560150146,12.58483887,0.177307129,2.307052612,0.269,1.433,-0.011,1,1,1,1,120,1,1,1
226,32,4,200,0.571136475,11.97776794,0.318908691,4.550552368,0.477,1.894,-0.116,1,1,1,1,120,1,1,1
227,32,3,500,0.069122314,3.828125,0.035400391,1.350326538,0.436,2.189,-0.042,1,1,1,1,120,1,1,1
228,32,3,200,0.807189941,14.61761475,0.445709229,5.828781128,0.055,2.283,-0.199,1,1,1,1,120,1,1,1
229,32,4,200,0.221099854,5.868682861,0.111083984,1.745376587,0.471,2.543,-0.149,1,1,1,1,120,1,1,1
230,32,1,500,1.038665771,20.92842102,0.293273926,2.978210449,0.41,1.979,-0.511,1,1,1,1,120,1,1,1
231,32,4,200,1.246032715,21.93992615,0.314483643,3.217773438,0.211,2.256,-0.151,1,1,1,1,120,1,1,1
232,32,4,200,0.394439697,11.60705566,0.220336914,2.626800537,0.445,2.781,0.321,1,1,1,1,120,1,1,1
233,32,3,200,0.603027344,10.10002136,0.241241455,2.213745117,0.227,2.746,0.258,1,1,1,1,120,1,1,1
234,32,1,500,0.542602539,13.34999084,0.128173828,1.363754272,0.232,2.834,-0.406,1,1,1,1,120,1,1,1
235,32,4,500,0.056304932,3.479003906,0.048828125,1.145095825,0.176,2.193,-0.723,1,1,1,1,120,1,1,1
236,32,1,500,0.218811035,6.702423096,0.071716309,1.415023804,0.561,1.146,-0.741,1,1,1,1,120,1,1,1
237,32,4,200,0.813293457,15.35240173,0.127716064,1.759185791,0.141,1.619,-0.338,1,1,1,1,120,1,1,1
238,32,4,200,0.360107422,8.210754395,0.16998291,2.437667847,0.28,1.78,-0.066,1,1,1,1,120,1,1,1
239,32,4,200,0.67199707,13.03245544,0.161743164,1.65977478,0.571,2.162,0.516,1,1,1,1,120,1,1,1
240,32,3,500,0.087738037,3.991775513,0.044403076,1.192550659,0.148,2.604,0.023,1,1,1,1,120,1,1,1
1,33,3,200,1.241607666,24.22592163,0.146484375,1.706695557,0.615,1.929,-1.58,0,1,1,0,120,1,0,0
2,33,3,500,0.762023926,22.78869629,0.102081299,1.338577271,0.216,0.961,-0.657,1,1,1,1,120,1,0,0
3,33,4,500,0.69229126,19.12498474,0.057373047,1.47277832,0.274,0.663,-0.465,1,1,1,1,120,1,0,0
4,33,1,500,0.851135254,16.08573914,0.065917969,1.376724243,0.141,1.001,-0.724,1,1,1,1,120,1,0,0
5,33,4,200,1.009368896,23.17443848,0.191345215,2.343826294,0.204,0.802,-0.442,1,1,1,1,120,1,0,0
6,33,1,200,0.962677002,24.26513672,0.120239258,1.8019104,0.192,0.739,-0.929,1,1,1,1,120,1,0,0
7,33,1,500,1.309051514,23.53370667,0.124359131,1.659927368,0.038,0.859,-0.974,1,1,1,1,120,1,0,0
8,33,4,200,0.472412109,9.103012085,0.054016113,1.231918335,0.142,0.795,-0.878,1,1,1,1,120,1,0,0
9,33,1,500,1.14074707,19.36660767,0.151519775,2.320098877,0.131,0.587,-0.652,1,1,1,1,120,1,0,0
10,33,1,500,0.579071045,11.0572052,0.123443604,1.381835938,0.198,0.995,-0.996,1,1,1,1,120,1,0,0
11,33,4,500,0.583190918,10.77140808,0.08026123,1.562271118,0.103,1.223,-1.398,1,1,1,1,120,1,0,0
12,33,1,200,0.75378418,17.45048523,0.155792236,2.069778442,0.313,1.54,-1.274,1,1,1,1,120,1,0,0
13,33,1,500,0.918731689,16.23252869,0.238800049,2.80632019,0.185,1.514,-1.023,1,1,1,1,120,1,0,0
14,33,1,200,1.223297119,25.75492859,0.28717041,2.461242676,0.153,1.45,-0.53,1,1,1,1,120,1,0,0
15,33,3,500,0.325164795,8.83392334,0.236663818,3.299560547,0.388,1.662,-0.517,1,1,1,1,120,1,0,0
16,33,1,200,1.59866333,22.72705078,0.248413086,2.716369629,0.617,1.468,-0.788,1,1,1,1,120,1,0,0
17,33,4,200,0.395355225,9.841918945,0.10345459,1.26991272,0.144,0.566,-0.512,1,1,1,1,120,1,0,0
18,33,3,200,0.531005859,12.15950012,0.093536377,1.311721802,0.138,0.87,-0.957,1,1,1,1,120,1,0,0
19,33,3,200,0.314483643,6.152572632,0.283508301,3.314666748,0.171,1.072,-1.009,1,1,1,1,120,1,0,0
20,33,3,500,0.350799561,5.656356812,0.096435547,1.364822388,0.176,0.899,-0.751,1,1,1,1,120,1,0,0
21,33,1,500,0.56137085,11.50192261,0.084686279,1.258544922,0.184,0.743,-0.515,1,1,1,1,120,1,0,0
22,33,1,500,0.346984863,5.853500366,0.148468018,2.135620117,0.302,0.834,0.129,1,1,1,1,120,1,0,0
23,33,3,200,0.641174316,10.48698425,0.065917969,1.717834473,0.439,0.889,-0.236,1,1,1,1,120,1,0,0
24,33,1,500,1.425018311,24.6471405,0.26550293,3.259124756,0.397,0.698,-0.568,1,1,1,1,120,1,0,0
25,33,1,200,0.899810791,16.12770081,0.120391846,1.788711548,0.109,0.603,-0.452,1,1,1,1,120,1,0,0
26,33,3,200,0.370178223,7.548980713,0.131072998,1.769332886,0.261,0.577,-0.638,1,1,1,1,120,1,0,0
27,33,3,200,0.208435059,5.807571411,0.227661133,2.631149292,0.278,0.489,-0.634,1,1,1,1,120,1,0,0
28,33,1,500,0.993499756,23.32138062,0.084686279,1.837005615,0.297,0.604,-0.004,1,1,1,1,120,1,0,0
29,33,4,500,0.176086426,4.169311523,0.101928711,1.657485962,0.164,0.671,-0.667,1,1,1,1,120,1,0,0
30,33,1,500,2.31552124,39.67559814,0.216064453,2.603302002,0.154,0.622,-0.429,1,1,1,1,120,1,0,0
31,33,3,200,1.528625488,28.25721741,0.367889404,5.201034546,0.123,0.191,-0.201,0,1,1,0,120,1,0,0
32,33,4,200,1.812744141,28.59909058,0.101318359,1.517944336,0.059,0.722,0.096,1,1,1,1,120,1,0,0
33,33,3,200,1.388397217,32.32879639,0.144805908,1.575012207,0.189,0.655,0.079,1,1,1,1,120,1,0,0
34,33,1,200,0.772399902,19.73190308,0.263061523,3.476104736,0.261,0.725,0.099,1,1,1,1,120,1,0,0
35,33,4,200,0.839996338,22.45353699,0.502471924,5.17326355,0.199,0.291,0.483,1,1,1,1,120,1,0,0
36,33,4,200,0.354003906,7.373352051,0.10925293,1.763534546,0.436,0.494,0.642,1,1,1,1,120,1,0,0
37,33,4,500,0.287322998,6.63772583,0.088348389,1.351242065,0.049,0.399,0.696,1,1,1,1,120,1,0,0
38,33,1,200,1.534576416,39.25888062,0.273590088,3.075790405,0.327,0.627,0.503,1,1,1,1,120,1,0,0
39,33,4,500,0.775146484,20.23262024,0.178070068,2.320861816,0.17,0.435,0.214,1,1,1,1,120,1,0,0
40,33,3,500,0.631713867,14.02366638,0.378570557,4.614868164,0.183,0.099,0.554,1,1,1,1,120,1,0,0
41,33,1,200,0.799102783,17.06932068,0.25177002,2.933959961,0.336,0.394,0.556,1,1,1,1,120,1,0,0
42,33,1,500,1.10458374,24.5476532,0.233917236,2.699279785,0.587,0.322,0.403,1,1,1,1,120,1,0,0
43,33,4,200,0.362548828,10.65605164,0.202026367,2.45475769,0.165,0.467,0.008,1,1,1,1,120,1,0,0
44,33,4,200,0.182647705,5.425491333,0.09475708,1.897964478,0.274,0.586,0.134,1,1,0,0,120,1,0,0
45,33,4,500,0.170440674,4.11529541,0.113525391,1.207427979,0.071,0.494,-0.477,1,1,0,0,120,1,0,0
46,33,1,500,1.408691406,27.63923645,0.210418701,2.461471558,0.116,0.477,-0.681,1,1,1,1,120,1,0,0
47,33,3,200,0.618896484,15.42938232,0.218811035,3.058624268,0.227,0.304,-0.352,1,1,1,1,120,1,0,0
48,33,1,200,0.836181641,22.67723083,0.350036621,4.197998047,0.053,0.021,-0.446,1,1,1,1,120,1,0,0
49,33,1,200,0.312805176,6.27822876,0.059356689,1.535415649,0.196,0.285,-0.661,1,1,1,1,120,1,0,0
50,33,4,200,0.119628906,3.772659302,0.063323975,1.180038452,0.062,0.494,-0.644,1,1,1,1,120,1,0,0
51,33,1,500,1.428985596,30.94970703,0.335388184,3.66607666,0.285,0.597,-0.187,1,1,1,1,120,1,0,0
52,33,1,200,0.895080566,20.64102173,0.227203369,3.312988281,0.249,0.876,-0.169,1,1,1,1,120,1,0,0
53,33,1,200,1.137695313,21.68212891,0.21484375,3.327255249,0.123,0.562,0.068,1,1,1,1,120,1,0,0
54,33,3,200,0.077056885,3.816223145,0.073394775,1.199874878,0.623,0.636,-0.315,1,1,1,1,120,1,0,0
55,33,3,500,0.126647949,3.836212158,0.086669922,1.313858032,1.968,0.499,0.527,1,1,1,1,120,1,0,0
56,33,4,200,0.136566162,3.773956299,0.084228516,1.51802063,0.608,0.291,0.427,1,1,1,1,120,1,0,0
57,33,1,200,1.712188721,37.4797821,0.684967041,7.160644531,0.202,0.32,0.018,1,1,1,1,120,1,0,0
58,33,3,200,1.747131348,39.90943909,0.378112793,4.84413147,0.162,0.232,-0.248,1,1,1,1,120,1,0,0
59,33,1,200,1.221923828,23.08311462,0.263671875,3.236694336,0.081,0.147,-0.527,1,1,1,1,120,1,0,0
60,33,3,200,0.824584961,22.04521179,0.267791748,3.511199951,0.116,0.48,0.075,1,1,1,1,120,1,0,0
61,33,1,500,2.735900879,57.55050659,0.792694092,8.031234741,0.252,0.349,0.389,0,1,1,0,120,1,0,0
62,33,4,500,1.66885376,39.03450012,0.405883789,5.085525513,0.933,0.17,-0.986,1,1,1,1,120,1,0,0
63,33,3,200,0.970458984,27.17414856,0.230255127,2.70401001,0.062,0.771,-0.311,1,1,1,1,120,1,0,0
64,33,3,200,1.289825439,28.93127441,0.45135498,5.495147705,0.39,1.164,-0.301,1,1,1,1,120,1,0,0
65,33,3,200,0.750732422,19.14665222,0.133666992,2.040786743,0.386,0.91,-0.597,1,1,1,1,120,1,0,0
66,33,1,500,1.465148926,31.0949707,0.287628174,4.088592529,0.347,1.037,-0.23,1,1,1,1,120,1,0,0
67,33,4,200,1.391906738,27.65579224,0.228271484,3.077545166,0.269,1.075,0.042,1,1,1,1,120,1,0,0
68,33,4,500,0.815429688,23.05503845,0.182342529,2.644805908,0.364,1.423,-0.208,1,1,1,1,120,1,0,0
69,33,3,500,0.567016602,11.71203613,0.138397217,1.951141357,0.483,1.487,0.122,1,1,1,1,120,1,0,0
70,33,4,500,0.554046631,12.14828491,0.160827637,2.023849487,0.386,1.453,0.039,1,1,1,1,120,1,0,0
71,33,4,500,0.551757813,11.68365479,0.17578125,2.621002197,0.648,1.81,0.51,1,1,1,1,120,1,0,0
72,33,1,200,1.308746338,28.66249084,0.246429443,3.355560303,0.41,1.783,-0.019,1,1,1,1,120,1,0,0
73,33,3,500,0.928039551,15.92826843,0.138092041,2.114639282,0.076,1.606,-0.18,1,1,1,1,120,1,0,0
74,33,4,500,0.2734375,6.969833374,0.148010254,2.786712646,0.72,1.885,0.662,1,1,1,1,120,1,0,0
75,33,4,500,0.393981934,8.610458374,0.267181396,3.699798584,0.598,1.942,-0.004,1,1,1,1,120,1,0,0
76,33,1,200,1.227264404,34.41452026,0.30670166,3.170166016,0.194,1.03,0.177,1,1,1,1,120,1,0,0
77,33,1,500,1.017303467,20.56015015,0.159454346,2.093353271,0.188,1.365,0.372,1,1,1,1,120,1,0,0
78,33,1,200,1.764373779,51.20925903,0.22064209,2.259674072,0.524,1.854,0.457,1,1,1,1,120,1,0,0
79,33,3,500,1.146850586,27.76679993,0.453186035,4.182357788,0.456,2.062,-0.174,1,1,1,1,120,1,0,0
80,33,3,500,0.859069824,18.151474,0.142059326,2.37739563,0.402,0.985,0.092,1,1,1,1,120,1,0,0
81,33,3,200,0.772247314,11.84150696,0.271148682,3.16368103,0.11,1.117,0.078,1,1,1,1,120,1,0,0
82,33,4,500,1.405181885,25.51017761,0.327148438,4.09034729,0.336,1.462,0.292,1,1,1,1,120,1,0,0
83,33,3,500,1.58706665,34.15206909,0.268859863,2.743530273,0.178,0.985,0.037,1,1,1,1,120,1,0,0
84,33,3,200,0.926818848,22.37342834,0.271148682,3.438415527,0.432,1.498,0.547,1,1,1,1,120,1,0,0
85,33,1,200,1.00189209,21.4566803,0.165557861,2.524490356,0.378,1.182,0.308,1,1,1,1,120,1,0,0
86,33,4,200,1.136779785,26.39228821,0.118560791,1.865158081,0.139,0.902,0.408,1,1,1,1,120,1,0,0
87,33,1,500,0.743408203,16.90559387,0.202636719,2.23991394,0.137,0.715,0.277,1,1,1,1,120,1,0,0
88,33,4,200,1.031646729,14.89707947,0.072784424,1.619567871,0.505,0.703,0.629,1,1,1,1,120,1,0,0
89,33,4,500,1.673736572,40.97213745,0.291595459,3.799209595,0.039,1.036,0.383,1,1,1,1,120,1,0,0
90,33,1,200,1.016387939,23.77159119,0.276184082,2.967376709,0.29,1.055,-0.322,1,1,1,1,120,1,0,0
91,33,1,200,2.292633057,43.68354797,0.336151123,3.948287964,0.423,0.751,-0.255,0,1,1,0,120,1,0,0
92,33,3,500,1.042785645,27.45582581,0.188140869,2.122955322,0.252,0.593,0.071,1,1,1,1,120,1,0,0
93,33,3,200,2.357635498,55.72410583,0.191040039,3.081054688,0.42,0.912,0.152,1,1,1,0,120,1,0,0
94,33,1,200,1.482696533,32.36442566,0.426330566,5.388641357,0.546,0.865,-0.033,1,1,1,1,120,1,0,0
95,33,3,200,1.158294678,21.17164612,0.24520874,2.473983765,0.387,0.641,0.117,1,1,1,1,120,1,0,0
96,33,4,200,0.408630371,8.7840271,0.059509277,1.462173462,0.35,0.515,-0.448,1,1,1,1,120,1,0,0
97,33,4,200,1.081542969,19.08737183,0.055389404,1.354904175,0.475,0.932,0.127,1,1,1,1,120,1,0,0
98,33,1,500,2.229156494,34.03327942,0.435943604,4.858169556,0.233,1.116,0.128,1,1,1,1,120,1,0,0
99,33,1,200,0.977478027,20.76698303,0.339202881,3.658447266,0.353,1.52,-0.036,1,1,1,1,120,1,0,0
100,33,1,500,1.310424805,23.04924011,0.436706543,3.936386108,0.194,0.822,-0.226,1,1,1,1,120,1,0,0
101,33,3,500,0.571136475,13.78265381,0.108795166,1.762771606,0.312,1.139,-0.61,1,1,1,1,120,1,0,0
102,33,1,200,0.678100586,12.62397766,0.201263428,2.558135986,0.058,1.118,-0.832,1,1,1,1,120,1,0,0
103,33,1,200,2.175598145,46.87278748,0.357208252,4.609909058,0.591,0.595,-0.884,1,1,1,1,120,1,0,0
104,33,3,200,0.344238281,7.374649048,0.081939697,1.399993896,0.171,1.226,-1.355,1,1,1,1,120,1,0,0
105,33,4,200,0.333404541,9.581451416,0.159759521,1.458282471,0.383,0.515,-0.273,1,1,1,1,120,1,0,0
106,33,3,200,1.802368164,25.2897644,0.058441162,1.360244751,0.37,0.617,-0.319,1,1,1,1,120,1,0,0
107,33,1,200,1.439971924,32.3374176,0.179901123,2.397689819,0.273,0.552,-0.746,1,1,1,1,120,1,0,0
108,33,1,500,0.999450684,21.77650452,0.484466553,6.285400391,0.382,0.699,-0.125,1,1,1,1,120,1,0,0
109,33,4,200,0.582580566,10.94734192,0.202789307,2.843475342,0.269,0.691,-0.15,1,1,1,1,120,1,0,0
110,33,4,200,0.308990479,6.487731934,0.080718994,1.25328064,0.162,0.663,0.052,1,1,1,1,120,1,0,0
111,33,4,500,0.50491333,10.72257996,0.159606934,1.670455933,0.237,0.431,0.136,1,1,1,1,120,1,0,0
112,33,4,500,0.330352783,8.053665161,0.146026611,1.867828369,0.304,0.354,0.155,1,1,1,1,120,1,0,0
113,33,4,200,0.256652832,6.495513916,0.158691406,1.908569336,0.314,0.296,0.329,1,1,1,1,120,1,0,0
114,33,3,500,0.684661865,10.97564697,0.097503662,1.700363159,0.352,0.586,0.172,1,1,1,1,120,1,0,0
115,33,1,200,0.81237793,14.24919128,0.08102417,1.505966187,0.504,0.755,0.575,1,1,1,1,120,1,0,0
116,33,1,500,0.554656982,9.824295044,0.105133057,1.575622559,1.478,0.389,0.032,1,1,1,1,120,1,0,0
117,33,4,500,0.067596436,3.65020752,0.056610107,1.404647827,0.683,0.806,-0.062,1,1,1,1,120,1,0,0
118,33,4,200,0.045318604,3.68888855,0.051422119,1.327896118,0.678,0.84,0.221,1,1,1,1,120,1,0,0
119,33,3,500,0.545654297,9.817047119,0.409240723,3.709564209,0.253,1.113,0.091,1,1,1,1,120,1,0,0
120,33,3,500,0.646362305,12.30957031,0.057983398,1.265716553,0.315,1.304,-0.483,1,1,1,1,120,1,0,0
121,33,1,500,1.463012695,31.5763092,0.345916748,3.931274414,0.618,1.622,-0.323,0,1,1,0,120,1,0,0
122,33,1,500,0.890655518,18.19656372,0.116577148,1.764450073,0.67,0.662,0.175,1,1,1,1,120,1,0,0
123,33,4,500,0.813903809,15.19866943,0.10925293,1.697387695,0.46,0.891,0.047,1,1,1,1,120,1,0,0
124,33,4,500,0.578765869,9.607009888,0.081787109,1.571655273,0.5,0.71,0.061,1,1,1,1,120,1,0,0
125,33,3,200,1.162872314,22.23007202,0.212402344,2.453994751,0.291,0.441,-0.606,1,1,1,1,120,1,0,0
126,33,3,500,0.400390625,11.1869812,0.057373047,1.312561035,1.214,0.3,-0.813,1,1,1,1,120,1,0,0
127,33,1,500,0.420227051,9.021072388,0.055389404,1.386260986,0.721,0.691,0.244,1,1,1,1,120,1,0,0
128,33,1,500,1.014556885,18.33473206,0.146789551,1.703643799,0.257,0.721,0.295,1,1,1,1,120,1,0,0
129,33,4,500,0.375671387,7.618637085,0.046386719,1.248550415,0.477,0.611,0.241,1,1,1,1,120,1,0,0
130,33,3,500,0.852508545,14.67521667,0.078582764,1.343231201,0.132,0.531,0.019,1,1,1,1,120,1,0,0
131,33,1,500,1.169281006,23.51089478,0.252685547,3.244934082,0.244,0.705,0.397,1,1,1,1,120,1,0,0
132,33,4,200,1.136474609,25.00411987,0.121612549,1.803665161,0.301,0.854,0.303,1,1,1,1,120,1,0,0
133,33,4,200,0.482788086,12.684021,0.116119385,1.627044678,0.398,0.869,0.262,1,1,1,1,120,1,0,0
134,33,4,500,0.978088379,16.67945862,0.139312744,2.01789856,0.615,0.826,0.787,1,1,1,1,120,1,0,0
135,33,4,200,0.966644287,24.83047485,0.214080811,2.817001343,0.366,0.583,-0.046,1,1,1,1,120,1,0,0
136,33,4,500,0.763702393,15.59516907,0.197296143,2.387161255,0.394,0.774,-0.008,1,1,1,1,120,1,0,0
137,33,1,500,1.399383545,35.98388672,0.175170898,2.450485229,0.227,0.697,0.06,1,1,1,1,120,1,0,0
138,33,4,500,0.62210083,14.04678345,0.121612549,1.868896484,0.309,0.588,0.348,1,1,1,1,120,1,0,0
139,33,3,500,0.635528564,12.53059387,0.167694092,2.650146484,0.734,0.836,0.801,1,1,1,1,120,1,0,0
140,33,3,500,0.300140381,8.333206177,0.111541748,1.712112427,0.343,0.569,0.089,1,1,1,1,120,1,0,0
141,33,1,200,1.805419922,46.5738678,0.561218262,6.009902954,0.484,0.624,0.633,1,1,1,1,120,1,0,0
142,33,4,200,0.57510376,15.22743225,0.066070557,1.437225342,0.175,0.541,0.832,1,1,1,1,120,1,0,0
143,33,4,200,0.859832764,15.7774353,0.090637207,1.627349854,0.515,0.739,1.068,1,1,1,1,120,1,0,0
144,33,3,200,1.130371094,23.02825928,0.251922607,2.88848877,0.468,0.605,0.945,1,1,1,1,120,1,0,0
145,33,3,200,0.348358154,9.486923218,0.174255371,2.256851196,0.49,0.705,1.022,1,1,1,1,120,1,0,0
146,33,1,500,0.274963379,6.960525513,0.065460205,1.302642822,0.305,0.35,-0.036,1,1,1,1,120,1,0,0
147,33,4,200,0.607452393,15.54077148,0.070800781,1.531448364,0.8,0.733,0.745,1,1,1,1,120,1,0,0
148,33,1,500,0.607910156,17.32254028,0.260467529,2.957229614,0.094,0.514,0.601,1,1,1,1,120,1,0,0
149,33,3,500,1.052398682,28.64105225,0.400238037,3.971405029,0.159,0.367,0.685,1,1,1,1,120,1,0,0
150,33,3,500,0.721588135,18.45619202,0.19241333,2.918624878,0.585,0.454,0.342,1,1,1,1,120,1,0,0
151,33,1,500,0.9375,18.22380066,0.287780762,2.689666748,0.403,1.358,-0.375,0,1,1,0,120,1,0,0
152,33,3,200,1.186065674,29.31213379,0.32409668,3.473358154,0.487,1.66,-0.412,1,1,1,1,120,1,0,0
153,33,1,500,0.49118042,11.01219177,0.182037354,2.276153564,0.685,0.415,-0.022,1,1,1,1,120,1,0,0
154,33,3,200,0.255432129,7.40737915,0.111846924,1.936035156,0.055,0.31,-0.114,1,1,1,1,120,1,0,0
155,33,3,200,0.325317383,7.720184326,0.043487549,1.440200806,0.484,0.345,0.153,1,1,1,1,120,1,0,0
156,33,3,500,0.321350098,7.84866333,0.056610107,1.530151367,0.321,0.748,0.818,1,1,1,1,120,1,0,0
157,33,4,200,0.136260986,4.777832031,0.048065186,1.481628418,0.625,0.936,1.226,1,1,1,1,120,1,0,0
158,33,1,200,1.485748291,34.18777466,0.628662109,6.548538208,0.555,1.34,-0.597,1,1,1,1,120,1,0,0
159,33,3,500,0.366363525,8.571777344,0.076599121,1.625823975,0.137,1.158,-0.831,1,1,1,1,120,1,0,0
160,33,4,200,0.49987793,9.322128296,0.057983398,1.443710327,0.321,0.769,-0.671,1,1,1,1,120,1,0,0
161,33,4,500,0.32913208,9.089736938,0.086517334,1.230545044,0.531,1.272,0.197,1,1,1,1,120,1,0,0
162,33,4,200,1.93069458,36.91459656,0.329437256,3.11050415,0.441,0.725,0.679,1,1,1,1,120,1,0,0
163,33,3,200,1.025543213,21.40037537,0.177154541,2.036514282,0.305,0.439,0.402,1,1,1,1,120,1,0,0
164,33,1,200,0.796051025,11.771698,0.042572021,1.316680908,0.195,0.748,0.25,1,1,1,1,120,1,0,0
165,33,4,500,0.184783936,5.184936523,0.06149292,1.38168335,0.452,1.142,-0.292,1,1,1,1,120,1,0,0
166,33,1,200,1.452941895,34.66323853,0.309753418,3.636398315,0.358,1.565,-0.323,1,1,1,1,120,1,0,0
167,33,3,200,0.678405762,14.13772583,0.101776123,1.423110962,0.246,1.616,0.061,1,1,1,1,120,1,0,0
168,33,4,500,0.445709229,11.68548584,0.358276367,4.137573242,0.256,1.207,0.168,1,1,1,1,120,1,0,0
169,33,4,200,0.230407715,5.961380005,0.062561035,1.378479004,0.282,0.468,0.569,1,1,1,1,120,1,0,0
170,33,1,500,0.828094482,21.91162109,0.263366699,3.562545776,0.201,0.308,0.523,1,1,1,1,120,1,0,0
171,33,4,500,0.932312012,27.18032837,0.693969727,7.570877075,0.461,0.772,0.458,1,1,1,1,120,1,0,0
172,33,3,500,0.525970459,11.98699951,0.525360107,6.021652222,0.064,0.806,-0.295,1,1,1,1,120,1,0,0
173,33,3,500,0.654144287,14.37866211,0.106964111,1.487731934,0.192,1.322,-0.19,1,1,1,1,120,1,0,0
174,33,4,500,0.670471191,14.83383179,0.059814453,1.401443481,0.275,0.945,0.738,1,1,1,1,120,1,0,0
175,33,4,500,0.274047852,7.834777832,0.051422119,1.277160645,0.128,1.177,0.111,1,1,1,1,120,1,0,0
176,33,4,200,0.137939453,4.93560791,0.156402588,2.766876221,0.367,1.332,0.495,1,1,1,1,120,1,0,0
177,33,4,200,0.427093506,10.1449585,0.059356689,1.340332031,0.464,1.16,0.45,1,1,1,1,120,1,0,0
178,33,3,200,0.280914307,6.760101318,0.082244873,1.515426636,0.158,1.403,-0.21,1,1,1,1,120,1,0,0
179,33,4,200,0.87600708,16.08139038,0.059967041,1.471099854,0.326,1.487,-0.265,1,1,1,1,120,1,0,0
180,33,1,500,1.490325928,37.63801575,0.71685791,6.307525635,0.275,1.401,-0.415,1,1,1,1,120,1,0,0
181,33,1,200,1.251068115,24.45549011,0.453643799,4.743118286,0.467,1.318,-0.538,0,1,1,0,120,1,0,0
